time,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,target_x,target_y,target_theta,leg_l,leg_r,human_moving,human_sitting,human_detected
1768497055.179,0.42,2.96,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497055.679,0.33,2.98,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497056.179,0.21,3.00,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497056.680,0.17,3.00,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497057.179,0.13,3.01,2.97,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497057.679,0.12,3.01,2.98,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497058.179,0.12,3.00,-2.93,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497058.679,0.11,2.99,-2.67,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497059.179,0.12,3.00,-2.49,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497059.679,0.11,3.00,-2.43,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497060.179,0.11,3.00,-2.37,0.14,2.21,-2.97,0.08,3.03,-2.29,72.69,72.69,1,1,0
1768497060.679,0.11,3.00,-2.38,0.14,2.21,-2.97,0.08,3.03,-2.29,72.77,72.69,1,1,0
1768497061.179,0.11,3.00,-2.38,0.14,2.21,-2.97,0.08,3.03,-2.29,72.25,72.86,1,1,0
1768497061.679,0.11,3.00,-2.38,0.14,2.21,-2.97,0.08,3.03,-2.29,20.39,18.63,1,0,0
1768497062.179,0.11,3.01,-2.38,0.14,2.21,-2.97,0.08,3.03,-2.29,5.19,7.03,1,0,0
1768497062.680,0.11,3.01,-2.38,0.14,2.21,-2.97,0.08,3.03,-2.29,8.96,8.35,1,0,0
1768497063.179,0.11,3.01,-2.38,0.14,2.21,-2.97,0.08,3.03,-2.29,0.53,17.58,1,0,0
1768497063.679,0.11,3.01,-2.38,0.14,2.21,-2.97,0.08,3.03,-2.29,3.78,10.46,1,0,0
1768497064.179,0.11,3.01,-2.37,0.14,2.21,-2.97,0.08,3.03,-2.29,12.57,11.78,1,0,0
1768497064.679,0.11,3.01,-2.37,0.14,2.21,-2.97,0.08,3.03,-2.29,3.25,39.99,1,0,0
1768497065.179,0.11,3.01,-2.37,0.14,2.21,-2.97,0.08,3.03,-2.29,25.05,8.53,1,0,0
1768497065.679,0.11,3.01,-2.37,0.14,2.21,-2.97,0.08,3.03,-2.29,0.35,7.38,1,0,0
1768497066.179,0.12,3.01,-2.56,0.14,2.21,-2.97,0.08,3.03,-2.29,8.09,15.38,1,0,0
1768497066.679,0.13,3.02,-2.91,0.14,2.21,-2.97,0.08,3.03,-2.29,17.23,4.92,1,0,0
1768497067.179,0.18,3.01,2.78,0.14,2.21,-2.97,0.08,3.03,-2.29,0.44,11.95,1,0,0
1768497067.680,0.24,2.98,2.37,0.14,2.21,-2.97,0.08,3.03,-2.29,5.80,0.26,1,0,0
1768497068.179,0.27,2.92,1.85,0.14,2.21,-2.97,0.08,3.03,-2.29,2.72,7.82,1,0,0
1768497068.679,0.26,2.89,1.70,0.14,2.21,-2.97,0.08,3.03,-2.29,0.44,16.79,1,0,0
1768497069.179,0.27,2.88,1.62,0.29,5.11,1.56,0.27,3.61,1.56,10.11,5.01,1,0,1
1768497069.679,0.27,2.88,1.64,0.23,5.22,1.59,0.27,3.61,1.56,0.44,10.81,1,0,1
1768497070.180,0.27,2.87,1.64,0.08,5.46,1.65,0.27,3.61,1.56,18.46,18.11,1,0,1
1768497070.679,0.27,2.87,1.64,-0.16,5.74,1.72,0.27,3.61,1.56,7.38,0.88,1,0,1
1768497071.179,0.27,2.87,1.61,-0.25,5.88,1.74,0.27,3.61,1.56,18.28,26.54,1,0,1
1768497071.679,0.27,2.89,1.59,0.04,5.92,1.65,0.27,3.61,1.56,45.26,54.93,1,0,1
1768497072.180,0.27,2.92,1.58,-0.20,5.93,1.73,0.27,3.61,1.56,70.49,72.07,1,1,1
1768497072.679,0.27,2.95,1.57,0.02,5.81,1.66,0.27,3.61,1.56,72.16,72.33,1,1,1
1768497073.179,0.27,3.04,1.57,-0.22,5.81,1.75,0.27,3.61,1.56,72.51,72.42,1,1,1
1768497073.679,0.27,3.11,1.58,-0.23,5.95,1.74,0.27,3.61,1.56,72.86,72.33,1,1,1
1768497074.179,0.28,3.22,1.57,-0.01,5.79,1.68,0.27,3.61,1.56,72.60,72.51,1,1,1
1768497074.680,0.27,3.29,1.57,-0.00,5.81,1.68,0.89,5.91,2.47,72.60,72.51,0,1,1
1768497075.179,0.28,3.41,1.57,-0.21,5.78,1.77,0.89,5.91,2.47,72.69,72.51,1,1,1
1768497075.679,0.28,3.48,1.57,-0.22,5.83,1.78,0.89,5.91,2.47,72.51,72.60,0,1,1
1768497076.179,0.27,3.47,1.57,-0.20,5.77,1.77,0.89,5.91,2.47,72.60,72.51,0,1,1
1768497076.679,0.28,3.46,1.50,0.04,5.78,1.67,0.89,5.91,2.47,72.60,72.51,1,1,1
1768497077.179,0.27,3.48,1.42,-0.02,5.78,1.70,0.89,5.91,2.47,72.60,72.60,0,1,1
1768497077.679,0.27,3.49,1.38,0.06,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,1
1768497078.179,0.28,3.52,1.34,-0.01,5.78,1.70,0.89,5.91,2.47,72.60,72.60,1,1,1
1768497078.679,0.29,3.56,1.34,0.00,5.80,1.70,0.89,5.91,2.47,72.60,72.60,0,1,1
1768497079.179,0.30,3.63,1.33,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,1
1768497079.679,0.32,3.71,1.32,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497080.179,0.36,3.85,1.32,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497080.679,0.38,3.96,1.32,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497081.179,0.43,4.16,1.32,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497081.679,0.47,4.29,1.30,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497082.179,0.52,4.49,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497082.679,0.56,4.66,1.32,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497083.180,0.60,4.85,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497083.679,0.63,4.95,1.32,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497084.179,0.66,5.09,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.60,72.60,1,1,0
1768497084.679,0.68,5.17,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497085.180,0.72,5.29,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497085.679,0.74,5.38,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497086.179,0.77,5.50,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497086.679,0.79,5.58,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497087.179,0.82,5.70,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497087.679,0.84,5.77,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497088.179,0.86,5.83,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497088.679,0.86,5.86,1.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497089.179,0.85,5.88,1.45,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497089.679,0.85,5.88,1.70,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497090.179,0.86,5.88,2.07,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497090.679,0.86,5.88,2.19,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497091.179,0.86,5.88,2.31,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497091.679,0.86,5.87,2.36,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497092.179,0.86,5.87,2.37,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497092.679,0.86,5.88,2.37,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497093.179,0.86,5.87,2.37,0.10,5.95,1.66,0.89,5.91,2.47,72.51,72.60,1,1,0
1768497093.679,0.86,5.87,2.37,0.10,5.95,1.66,0.89,5.91,2.47,62.23,69.87,1,1,0
1768497094.179,0.86,5.87,2.37,0.10,5.95,1.66,0.89,5.91,2.47,27.77,23.47,1,1,0
1768497094.680,0.85,5.87,2.37,0.10,5.95,1.66,0.89,5.91,2.47,4.04,10.20,1,0,0
1768497095.179,0.86,5.87,2.36,0.10,5.95,1.66,0.89,5.91,2.47,14.59,12.57,1,0,0
1768497095.679,0.86,5.88,2.29,0.10,5.95,1.66,0.89,5.91,2.47,2.90,16.26,1,0,0
1768497096.179,0.85,5.89,2.02,0.10,5.95,1.66,0.89,5.91,2.47,4.83,8.53,1,0,0
1768497096.679,0.83,5.92,1.96,0.10,5.95,1.66,0.89,5.91,2.47,0.97,11.43,1,0,0
1768497097.179,0.83,5.94,1.75,0.10,5.95,1.66,0.89,5.91,2.47,0.44,19.25,1,0,0
1768497097.679,0.83,5.99,1.39,0.10,5.95,1.66,0.89,5.91,2.47,4.13,0.44,1,0,0
1768497098.179,0.84,6.04,1.02,0.10,5.95,1.66,0.89,5.91,2.47,13.89,5.27,1,0,0
1768497098.680,0.85,6.05,0.80,0.10,5.95,1.66,0.89,5.91,2.47,1.05,8.26,1,0,0
1768497099.179,0.86,6.06,0.48,0.10,5.95,1.66,0.89,5.91,2.47,2.64,0.53,1,0,0
1768497099.679,0.86,6.06,0.27,0.10,5.95,1.66,0.89,5.91,2.47,0.26,11.07,1,0,0
1768497100.179,0.87,6.07,0.08,0.10,5.95,1.66,0.89,5.91,2.47,9.32,39.55,1,0,0
1768497100.679,0.86,6.07,0.10,0.10,5.95,1.66,0.89,5.91,2.47,17.67,2.11,1,0,0
1768497101.180,0.86,6.06,0.10,0.10,5.95,1.66,0.89,5.91,2.47,6.24,20.21,1,0,0
1768497101.680,0.86,6.06,0.10,2.34,5.97,-0.06,0.89,5.91,2.47,6.24,31.46,1,0,1
1768497102.179,0.86,6.06,0.10,2.75,6.12,0.03,1.25,6.08,0.03,16.44,6.33,1,0,1
1768497102.679,0.86,6.06,0.10,2.82,6.12,0.03,1.25,6.08,0.03,12.22,41.57,0,0,1
1768497103.179,0.86,6.06,0.10,3.40,6.26,0.08,1.25,6.08,0.03,6.06,2.64,1,0,1
1768497103.679,0.86,6.06,0.10,3.43,6.27,0.08,1.25,6.08,0.03,0.35,10.11,0,0,1
1768497104.179,0.86,6.06,0.07,3.78,6.19,0.05,1.25,6.08,0.03,8.00,30.76,1,0,1
1768497104.679,0.87,6.06,0.06,3.86,6.28,0.07,1.25,6.08,0.03,6.68,0.09,0,0,1
1768497105.179,0.91,6.06,0.05,4.40,6.44,0.11,1.25,6.08,0.03,3.08,5.45,1,0,1
1768497105.679,0.94,6.06,0.05,4.56,6.39,0.09,1.25,6.08,0.03,8.79,6.42,1,0,1
1768497106.179,1.03,6.07,0.04,4.56,6.37,0.09,1.25,6.08,0.03,11.69,14.77,0,0,1
1768497106.679,1.10,6.07,0.03,4.55,6.38,0.09,1.25,6.08,0.03,42.98,50.36,0,0,1
1768497107.179,1.17,6.07,0.04,4.66,6.38,0.09,1.25,6.08,0.03,71.02,71.89,1,0,1
1768497107.679,1.20,6.08,0.04,4.64,6.17,0.03,4.66,5.27,0.81,71.63,72.33,1,1,1
1768497108.179,1.20,6.08,0.04,4.80,6.08,0.00,4.66,5.27,0.81,72.07,72.51,1,1,1
1768497108.679,1.20,6.08,0.04,4.78,6.14,0.02,4.66,5.27,0.81,72.42,72.51,0,1,1
1768497109.179,1.20,6.07,0.04,4.78,6.14,0.02,4.66,5.27,0.81,72.51,72.51,0,1,0
1768497109.679,1.20,6.07,-0.08,4.79,6.19,0.03,4.66,5.27,0.81,72.51,72.51,0,1,1
1768497110.179,1.20,6.07,-0.15,4.79,6.11,0.01,4.66,5.27,0.81,72.51,72.51,0,1,1
1768497110.679,1.22,6.07,-0.18,4.80,6.08,0.00,4.66,5.27,0.81,72.42,72.60,0,1,1
1768497111.179,1.26,6.06,-0.20,4.79,6.43,0.10,4.66,5.27,0.81,72.42,72.60,1,1,1
1768497111.679,1.30,6.05,-0.21,4.81,6.14,0.02,4.66,5.27,0.81,72.51,72.60,1,1,1
1768497112.179,1.39,6.03,-0.22,4.69,6.41,0.11,4.66,5.27,0.81,72.51,72.60,1,1,1
1768497112.679,1.48,6.02,-0.22,4.81,6.09,0.02,4.66,5.27,0.81,72.51,72.60,1,1,1
1768497113.179,1.64,5.98,-0.23,4.77,6.11,0.04,4.66,5.27,0.81,72.51,72.60,0,1,1
1768497113.679,1.76,5.95,-0.23,4.74,6.10,0.05,4.66,5.27,0.81,72.51,72.60,0,1,1
1768497114.179,1.96,5.91,-0.23,4.58,6.19,0.11,4.66,5.27,0.81,72.51,72.60,1,1,1
1768497114.679,2.08,5.88,-0.23,4.80,6.09,0.08,4.66,5.27,0.81,72.51,72.60,1,1,1
1768497115.179,2.31,5.83,-0.23,4.78,6.09,0.11,4.66,5.27,0.81,72.51,72.60,0,1,1
1768497115.679,2.48,5.79,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,1
1768497116.179,2.71,5.73,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497116.679,2.86,5.70,-0.23,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497117.179,3.09,5.65,-0.23,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497117.679,3.22,5.61,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497118.179,3.46,5.56,-0.23,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497118.679,3.59,5.53,-0.23,4.85,6.06,0.11,4.66,5.27,0.81,72.60,72.60,0,1,0
1768497119.179,3.75,5.49,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.60,72.60,0,1,0
1768497119.679,3.84,5.47,-0.23,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497120.179,3.96,5.44,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497120.679,4.04,5.43,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.60,72.60,0,1,0
1768497121.179,4.16,5.40,-0.23,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497121.679,4.25,5.38,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497122.179,4.37,5.35,-0.23,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497122.679,4.45,5.33,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.60,72.60,0,1,0
1768497123.179,4.55,5.31,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497123.680,4.58,5.30,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497124.179,4.62,5.29,-0.24,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.60,0,1,0
1768497124.679,4.62,5.30,-0.09,4.85,6.06,0.11,4.66,5.27,0.81,72.60,72.60,0,1,0
1768497125.179,4.61,5.31,0.32,4.85,6.06,0.11,4.66,5.27,0.81,72.60,72.51,0,1,0
1768497125.679,4.62,5.29,0.46,4.85,6.06,0.11,4.66,5.27,0.81,72.60,72.51,0,1,0
1768497126.179,4.63,5.29,0.62,4.85,6.06,0.11,4.66,5.27,0.81,72.69,72.51,0,1,0
1768497126.679,4.62,5.29,0.68,4.85,6.06,0.11,4.66,5.27,0.81,72.69,72.51,0,1,0
1768497127.179,4.62,5.29,0.73,4.85,6.06,0.11,4.66,5.27,0.81,72.69,72.51,0,1,0
1768497127.679,4.62,5.29,0.72,4.85,6.06,0.11,4.66,5.27,0.81,72.77,72.51,0,1,0
1768497128.179,4.62,5.29,0.72,4.85,6.06,0.11,4.66,5.27,0.81,72.51,72.42,0,1,0
1768497128.679,4.62,5.29,0.72,4.85,6.06,0.11,4.66,5.27,0.81,57.48,60.03,0,1,0
1768497129.179,4.62,5.29,0.72,4.85,6.06,0.11,4.66,5.27,0.81,3.43,16.26,0,0,0
1768497129.679,4.63,5.29,0.72,4.85,6.06,0.11,4.66,5.27,0.81,17.23,6.86,0,0,0
1768497130.179,4.62,5.29,0.70,4.85,6.06,0.11,4.66,5.27,0.81,1.76,19.42,0,0,0
1768497130.679,4.62,5.29,0.68,4.85,6.06,0.11,4.66,5.27,0.81,4.39,2.64,0,0,0
1768497131.179,4.62,5.29,0.51,4.85,6.06,0.11,4.66,5.27,0.81,0.44,16.96,0,0,0
1768497131.679,4.62,5.29,0.36,4.85,6.06,0.11,4.66,5.27,0.81,3.78,49.39,0,0,0
1768497132.179,4.61,5.29,0.06,4.85,6.06,0.11,4.66,5.27,0.81,18.28,11.51,0,0,0
1768497132.680,4.61,5.29,-0.14,4.85,6.06,0.11,4.66,5.27,0.81,4.39,47.99,0,0,0
1768497133.179,4.60,5.30,-0.46,4.85,6.06,0.11,4.66,5.27,0.81,2.02,0.26,0,0,0
1768497133.680,4.59,5.30,-0.80,4.85,6.06,0.11,4.66,5.27,0.81,7.03,4.48,0,0,0
1768497134.179,4.57,5.33,-1.20,4.85,6.06,0.11,4.66,5.27,0.81,4.92,43.95,0,0,0
1768497134.679,4.58,5.33,-1.28,4.85,6.06,0.11,4.66,5.27,0.81,2.02,8.44,0,0,0
1768497135.179,4.58,5.34,-1.29,4.85,6.06,0.11,4.66,5.27,0.81,1.14,17.84,0,0,0
1768497135.679,4.57,5.34,-1.33,4.85,6.06,0.11,4.66,5.27,0.81,5.19,8.61,0,0,0
1768497136.179,4.57,5.34,-1.35,4.85,6.06,0.11,4.66,5.27,0.81,14.15,10.28,0,0,0
1768497136.679,4.57,5.34,-1.35,4.85,6.06,0.11,4.66,5.27,0.81,14.68,48.96,0,0,0
1768497137.179,4.57,5.34,-1.35,4.61,3.02,-1.56,4.58,4.52,-1.56,19.78,13.18,1,0,1
1768497137.679,4.57,5.34,-1.35,4.78,2.87,-1.49,4.58,4.52,-1.56,1.23,11.34,1,0,1
1768497138.179,4.57,5.34,-1.35,4.78,2.87,-1.49,4.58,4.52,-1.56,5.98,13.97,1,0,0
1768497138.679,4.57,5.34,-1.35,5.03,2.56,-1.41,4.58,4.52,-1.56,44.21,51.33,1,0,1
1768497139.179,4.56,5.34,-1.45,5.10,2.42,-1.39,4.58,4.52,-1.56,66.62,71.98,1,0,1
1768497139.679,4.57,5.34,-1.48,4.84,2.31,-1.48,4.58,4.52,-1.56,71.72,72.69,1,1,1
1768497140.179,4.57,5.31,-1.52,5.06,2.51,-1.40,4.58,4.52,-1.56,72.25,72.77,1,1,1
1768497140.679,4.57,5.28,-1.54,5.05,2.50,-1.40,4.58,4.52,-1.56,72.51,72.86,0,1,1
1768497141.179,4.58,5.21,-1.55,5.11,2.44,-1.38,4.58,4.52,-1.56,72.51,72.86,0,1,1
1768497141.679,4.58,5.11,-1.56,5.07,2.41,-1.39,4.58,4.52,-1.56,72.42,72.86,0,1,1
1768497142.179,4.58,5.04,-1.56,5.08,2.51,-1.38,4.58,4.52,-1.56,72.51,72.86,1,1,1
1768497142.679,4.58,4.96,-1.55,5.07,2.51,-1.37,4.58,4.52,-1.56,72.51,72.86,0,1,1
1768497143.180,4.58,4.85,-1.56,5.10,2.43,-1.36,4.23,2.24,-0.57,72.42,72.86,0,1,1
1768497143.679,4.58,4.77,-1.56,5.08,2.46,-1.36,4.23,2.24,-0.57,72.42,72.95,0,1,1
1768497144.179,4.59,4.67,-1.56,5.09,2.47,-1.35,4.23,2.24,-0.57,72.42,72.95,0,1,1
1768497144.679,4.60,4.69,-1.55,5.08,2.45,-1.36,4.23,2.24,-0.57,72.51,72.95,0,1,1
1768497145.180,4.59,4.68,-1.63,4.81,2.33,-1.48,4.23,2.24,-0.57,72.51,72.86,1,1,1
1768497145.680,4.59,4.68,-1.67,4.91,2.50,-1.43,4.23,2.24,-0.57,72.51,72.86,1,1,1
1768497146.179,4.59,4.64,-1.72,4.87,2.49,-1.44,4.23,2.24,-0.57,72.51,72.95,0,1,1
1768497146.679,4.58,4.60,-1.72,4.87,2.49,-1.44,4.23,2.24,-0.57,72.51,72.95,0,1,1
1768497147.179,4.58,4.52,-1.73,4.81,2.32,-1.47,4.23,2.24,-0.57,72.51,72.95,1,1,1
1768497147.679,4.56,4.45,-1.74,4.87,2.49,-1.41,4.23,2.24,-0.57,72.51,72.86,1,1,1
1768497148.179,4.54,4.31,-1.75,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,1
1768497148.679,4.52,4.19,-1.75,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497149.179,4.49,3.99,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.95,0,1,0
1768497149.679,4.47,3.85,-1.75,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.95,0,1,0
1768497150.179,4.43,3.63,-1.75,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497150.679,4.41,3.54,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497151.179,4.39,3.38,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497151.679,4.37,3.28,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497152.179,4.34,3.14,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.60,72.86,0,1,0
1768497152.679,4.33,3.06,-1.75,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497153.179,4.31,2.94,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497153.679,4.29,2.87,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497154.179,4.27,2.75,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497154.679,4.26,2.66,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.95,0,1,0
1768497155.179,4.26,2.66,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497155.679,4.26,2.66,-1.76,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497156.179,4.24,2.37,-1.48,4.86,2.52,-1.39,4.23,2.24,-0.57,72.77,72.86,0,1,0
1768497156.679,4.25,2.33,-1.44,4.86,2.52,-1.39,4.23,2.24,-0.57,72.60,72.86,0,1,0
1768497157.179,4.25,2.29,-1.41,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497157.679,4.26,2.27,-1.39,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497158.179,4.28,2.29,-1.15,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497158.679,4.28,2.28,-0.95,4.86,2.52,-1.39,4.23,2.24,-0.57,72.60,72.86,0,1,0
1768497159.179,4.26,2.27,-0.77,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.95,0,1,0
1768497159.679,4.26,2.27,-0.72,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497160.179,4.26,2.28,-0.65,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497160.679,4.26,2.27,-0.66,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497161.179,4.26,2.27,-0.66,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497161.679,4.26,2.27,-0.66,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497162.179,4.26,2.27,-0.66,4.86,2.52,-1.39,4.23,2.24,-0.57,72.60,72.86,0,1,0
1768497162.679,4.26,2.27,-0.67,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497163.179,4.26,2.27,-0.66,4.86,2.52,-1.39,4.23,2.24,-0.57,72.69,72.86,0,1,0
1768497163.679,4.26,2.27,-0.66,4.86,2.52,-1.39,4.23,2.24,-0.57,72.51,72.86,0,1,0
1768497164.179,4.26,2.27,-0.66,4.86,2.52,-1.39,4.23,2.24,-0.57,56.43,72.86,0,1,0
1768497164.679,4.26,2.27,-0.67,4.86,2.52,-1.39,4.23,2.24,-0.57,16.70,31.20,0,1,0
1768497165.179,4.26,2.27,-0.72,4.86,2.52,-1.39,4.23,2.24,-0.57,11.51,11.43,0,0,0
1768497165.679,4.27,2.27,-0.78,6.73,0.73,-0.56,5.46,1.52,-0.56,8.88,22.24,1,0,1
1768497166.179,4.27,2.26,-0.83,7.30,-1.55,-0.90,5.46,1.52,-0.56,18.63,12.30,1,0,1
1768497166.679,4.27,2.26,-0.84,5.18,1.04,-0.93,5.46,1.52,-0.56,1.85,22.41,1,0,1
1768497167.179,4.27,2.26,-0.84,5.22,0.97,-0.94,5.46,1.52,-0.56,17.14,12.92,0,0,1
1768497167.679,4.27,2.26,-0.84,5.33,0.52,-1.03,5.46,1.52,-0.56,4.57,7.47,1,0,1
1768497168.179,4.27,2.26,-0.84,5.18,0.19,-1.16,5.46,1.52,-0.56,10.99,0.62,1,0,1
1768497168.679,4.27,2.26,-0.84,5.16,0.04,-1.19,5.46,1.52,-0.56,9.40,0.62,1,0,1
1768497169.179,4.27,2.26,-0.84,5.17,-0.03,-1.20,5.46,1.52,-0.56,9.40,0.62,0,0,1
1768497169.679,4.27,2.26,-0.84,5.16,-0.02,-1.20,5.46,1.52,-0.56,9.32,0.62,0,0,1
1768497170.179,4.27,2.26,-0.84,5.19,-0.01,-1.19,5.46,1.52,-0.56,8.96,0.62,0,0,1
1768497170.680,4.27,2.26,-0.84,5.16,-0.02,-1.20,5.46,1.52,-0.56,8.96,0.62,0,0,1
1768497171.179,4.27,2.26,-0.84,5.16,-0.02,-1.20,4.32,-0.35,-1.20,8.88,0.62,0,0,1
1768497171.679,4.27,2.26,-0.84,5.15,-0.03,-1.20,4.32,-0.35,-1.20,8.88,0.62,0,0,1
1768497172.179,4.27,2.26,-0.84,5.18,-0.03,-1.19,4.32,-0.35,-1.20,8.88,0.62,0,0,1
1768497172.679,4.27,2.26,-0.84,5.15,-0.03,-1.20,4.32,-0.35,-1.20,8.61,0.62,0,0,1
1768497173.179,4.27,2.26,-0.84,5.16,-0.03,-1.20,4.32,-0.35,-1.20,7.91,0.62,0,0,1
